dname1,dname2,date,value,unit
金門縣,番鴨,104,0.000000000000,平方公尺
金門縣,土番鴨,112,0.000000000000,平方公尺
金門縣,土番鴨,111,0.000000000000,平方公尺
金門縣,土番鴨,110,0.000000000000,平方公尺
金門縣,土番鴨,109,0.000000000000,平方公尺
金門縣,土番鴨,108,0.000000000000,平方公尺
金門縣,土番鴨,107,0.000000000000,平方公尺
金門縣,土番鴨,106,0.000000000000,平方公尺
金門縣,土番鴨,105,0.000000000000,平方公尺
金門縣,土番鴨,104,0.000000000000,平方公尺
金門縣,有色肉雞,112,0.000000000000,平方公尺
金門縣,有色肉雞,111,0.000000000000,平方公尺
金門縣,有色肉雞,110,0.000000000000,平方公尺
金門縣,有色肉雞,109,0.000000000000,平方公尺
金門縣,有色肉雞,108,0.000000000000,平方公尺
金門縣,有色肉雞,107,0.000000000000,平方公尺
金門縣,有色肉雞,106,0.000000000000,平方公尺
金門縣,有色肉雞,105,0.000000000000,平方公尺
金門縣,有色肉雞,104,0.000000000000,平方公尺
金門縣,閹雞,112,0.000000000000,平方公尺
金門縣,閹雞,111,0.000000000000,平方公尺
金門縣,閹雞,110,0.000000000000,平方公尺
金門縣,閹雞,109,0.000000000000,平方公尺
金門縣,閹雞,108,0.000000000000,平方公尺
金門縣,閹雞,107,0.000000000000,平方公尺
金門縣,閹雞,106,0.000000000000,平方公尺
金門縣,閹雞,105,0.000000000000,平方公尺
金門縣,閹雞,104,0.000000000000,平方公尺
金門縣,鬥雞,112,0.000000000000,平方公尺
金門縣,鬥雞,111,0.000000000000,平方公尺
金門縣,鬥雞,110,0.000000000000,平方公尺
金門縣,鬥雞,109,0.000000000000,平方公尺
金門縣,鬥雞,108,0.000000000000,平方公尺
金門縣,鬥雞,107,0.000000000000,平方公尺
金門縣,鬥雞,106,0.000000000000,平方公尺
金門縣,鬥雞,105,0.000000000000,平方公尺
金門縣,鬥雞,104,0.000000000000,平方公尺
金門縣,珍珠雞,112,0.000000000000,平方公尺
金門縣,珍珠雞,111,0.000000000000,平方公尺
金門縣,珍珠雞,110,0.000000000000,平方公尺
金門縣,珍珠雞,109,0.000000000000,平方公尺
金門縣,珍珠雞,108,0.000000000000,平方公尺
金門縣,珍珠雞,107,0.000000000000,平方公尺
金門縣,珍珠雞,106,0.000000000000,平方公尺
金門縣,珍珠雞,105,0.000000000000,平方公尺
金門縣,珍珠雞,104,0.000000000000,平方公尺
金門縣,烏骨雞,112,0.000000000000,平方公尺
金門縣,烏骨雞,111,0.000000000000,平方公尺
金門縣,烏骨雞,110,0.000000000000,平方公尺
金門縣,烏骨雞,109,0.000000000000,平方公尺
金門縣,烏骨雞,108,0.000000000000,平方公尺
金門縣,烏骨雞,107,0.000000000000,平方公尺
金門縣,烏骨雞,106,0.000000000000,平方公尺
金門縣,烏骨雞,105,0.000000000000,平方公尺
金門縣,烏骨雞,104,0.000000000000,平方公尺
金門縣,黑羽土雞,112,0.000000000000,平方公尺
金門縣,黑羽土雞,111,0.000000000000,平方公尺
金門縣,黑羽土雞,110,0.000000000000,平方公尺
金門縣,黑羽土雞,109,0.000000000000,平方公尺
金門縣,黑羽土雞,108,0.000000000000,平方公尺
金門縣,黑羽土雞,107,0.000000000000,平方公尺
金門縣,黑羽土雞,106,0.000000000000,平方公尺
金門縣,黑羽土雞,105,0.000000000000,平方公尺
金門縣,黑羽土雞,104,0.000000000000,平方公尺
金門縣,紅羽土雞,112,0.000000000000,平方公尺
金門縣,紅羽土雞,111,0.000000000000,平方公尺
金門縣,紅羽土雞,110,0.000000000000,平方公尺
金門縣,紅羽土雞,109,0.000000000000,平方公尺
金門縣,紅羽土雞,108,0.000000000000,平方公尺
金門縣,紅羽土雞,107,0.000000000000,平方公尺
金門縣,紅羽土雞,106,0.000000000000,平方公尺
金門縣,紅羽土雞,105,0.000000000000,平方公尺
金門縣,紅羽土雞,104,0.000000000000,平方公尺
金門縣,白肉雞,112,0.000000000000,平方公尺
金門縣,白肉雞,111,0.000000000000,平方公尺
金門縣,白肉雞,110,0.000000000000,平方公尺
金門縣,白肉雞,109,0.000000000000,平方公尺
金門縣,白肉雞,108,0.000000000000,平方公尺
金門縣,白肉雞,107,0.000000000000,平方公尺
金門縣,白肉雞,106,0.000000000000,平方公尺
金門縣,白肉雞,105,0.000000000000,平方公尺
金門縣,白肉雞,104,0.000000000000,平方公尺
金門縣,種雞,112,0.000000000000,平方公尺
金門縣,種雞,111,100.000000000000,平方公尺
金門縣,種雞,110,50.000000000000,平方公尺
金門縣,蛋鴨,112,800.000000000000,平方公尺
金門縣,蛋鴨,111,800.000000000000,平方公尺
金門縣,蛋鴨,110,850.000000000000,平方公尺
金門縣,蛋鴨,109,0.000000000000,平方公尺
金門縣,蛋鴨,108,300.000000000000,平方公尺
金門縣,蛋鴨,107,300.000000000000,平方公尺
金門縣,蛋鴨,106,300.000000000000,平方公尺
金門縣,蛋鴨,105,300.000000000000,平方公尺
金門縣,肉鴨,112,2970.000000000000,平方公尺
金門縣,肉鴨,111,2490.000000000000,平方公尺
金門縣,肉鴨,110,3380.000000000000,平方公尺
金門縣,肉鴨,109,4290.000000000000,平方公尺
金門縣,肉鴨,108,3390.000000000000,平方公尺
金門縣,肉鴨,107,3890.000000000000,平方公尺
金門縣,肉鴨,106,3240.000000000000,平方公尺
金門縣,肉鴨,105,3890.000000000000,平方公尺
金門縣,肉鴨,104,3910.000000000000,平方公尺
金門縣,蛋雞,112,21967.000000000000,平方公尺
金門縣,蛋雞,111,20967.000000000000,平方公尺
金門縣,蛋雞,110,20867.000000000000,平方公尺
金門縣,蛋雞,109,21317.000000000000,平方公尺
金門縣,蛋雞,108,22367.000000000000,平方公尺
金門縣,蛋雞,107,26167.000000000000,平方公尺
金門縣,蛋雞,106,26167.000000000000,平方公尺
金門縣,蛋雞,105,22347.000000000000,平方公尺
金門縣,蛋雞,104,21967.000000000000,平方公尺
金門縣,肉雞,112,32702.000000000000,平方公尺
金門縣,肉雞,111,33222.000000000000,平方公尺
金門縣,肉雞,110,32256.000000000000,平方公尺
金門縣,肉雞,109,37737.000000000000,平方公尺
金門縣,肉雞,108,34076.000000000000,平方公尺
金門縣,肉雞,107,33326.000000000000,平方公尺
金門縣,肉雞,106,33910.000000000000,平方公尺
金門縣,肉雞,105,31280.000000000000,平方公尺
金門縣,肉雞,104,40327.000000000000,平方公尺
金門縣,鵪鶉,112,600.000000000000,平方公尺
金門縣,鵪鶉,111,650.000000000000,平方公尺
金門縣,鵪鶉,110,600.000000000000,平方公尺
金門縣,鵪鶉,109,600.000000000000,平方公尺
金門縣,鵪鶉,108,600.000000000000,平方公尺
金門縣,鵪鶉,107,600.000000000000,平方公尺
金門縣,鵪鶉,106,600.000000000000,平方公尺
金門縣,鵪鶉,105,600.000000000000,平方公尺
金門縣,鵪鶉,104,600.000000000000,平方公尺
金門縣,鴕鳥,112,220.000000000000,平方公尺
金門縣,鴕鳥,111,220.000000000000,平方公尺
金門縣,鴕鳥,110,220.000000000000,平方公尺
金門縣,鴕鳥,109,200.000000000000,平方公尺
金門縣,鴕鳥,108,200.000000000000,平方公尺
金門縣,鴕鳥,107,200.000000000000,平方公尺
金門縣,鴕鳥,106,200.000000000000,平方公尺
金門縣,鴕鳥,105,200.000000000000,平方公尺
金門縣,鴕鳥,104,200.000000000000,平方公尺
金門縣,火雞,112,0.000000000000,平方公尺
金門縣,火雞,111,100.000000000000,平方公尺
金門縣,火雞,110,120.000000000000,平方公尺
金門縣,火雞,109,120.000000000000,平方公尺
金門縣,火雞,108,120.000000000000,平方公尺
金門縣,火雞,107,120.000000000000,平方公尺
金門縣,火雞,106,20.000000000000,平方公尺
金門縣,火雞,105,20.000000000000,平方公尺
金門縣,火雞,104,20.000000000000,平方公尺
金門縣,鵝,112,5010.000000000000,平方公尺
金門縣,鵝,111,5110.000000000000,平方公尺
金門縣,鵝,110,5120.000000000000,平方公尺
金門縣,鵝,109,6220.000000000000,平方公尺
金門縣,鵝,108,1110.000000000000,平方公尺
金門縣,鵝,107,1110.000000000000,平方公尺
金門縣,鵝,106,1010.000000000000,平方公尺
金門縣,鵝,105,1010.000000000000,平方公尺
金門縣,鵝,104,1000.000000000000,平方公尺
金門縣,鴨,112,3770.000000000000,平方公尺
金門縣,鴨,111,3290.000000000000,平方公尺
金門縣,鴨,110,4230.000000000000,平方公尺
金門縣,鴨,109,4290.000000000000,平方公尺
金門縣,鴨,108,3690.000000000000,平方公尺
金門縣,鴨,107,4190.000000000000,平方公尺
金門縣,鴨,106,3540.000000000000,平方公尺
金門縣,鴨,105,4190.000000000000,平方公尺
金門縣,鴨,104,3910.000000000000,平方公尺
金門縣,雞,112,54669.000000000000,平方公尺
金門縣,雞,111,54289.000000000000,平方公尺
金門縣,雞,110,53173.000000000000,平方公尺
金門縣,雞,109,59054.000000000000,平方公尺
金門縣,雞,108,56443.000000000000,平方公尺
金門縣,雞,107,59493.000000000000,平方公尺
金門縣,雞,106,60077.000000000000,平方公尺
金門縣,雞,105,53627.000000000000,平方公尺
金門縣,雞,104,62294.000000000000,平方公尺
桃園市,肉種鴨,107,0.000000000000,平方公尺
桃園市,肉種鴨,106,0.000000000000,平方公尺
桃園市,肉種鴨,105,0.000000000000,平方公尺
桃園市,蛋種鴨,107,0.000000000000,平方公尺
桃園市,蛋種鴨,106,0.000000000000,平方公尺
桃園市,蛋種鴨,105,0.000000000000,平方公尺
桃園市,有色肉種雞,112,0.000000000000,平方公尺
桃園市,有色肉種雞,111,0.000000000000,平方公尺
桃園市,白肉種雞,112,0.000000000000,平方公尺
桃園市,白肉種雞,111,0.000000000000,平方公尺
桃園市,肉種雞,112,0.000000000000,平方公尺
桃園市,肉種雞,111,0.000000000000,平方公尺
桃園市,肉種雞,110,0.000000000000,平方公尺
桃園市,肉種雞,109,0.000000000000,平方公尺
桃園市,肉種雞,108,0.000000000000,平方公尺
桃園市,肉種雞,107,0.000000000000,平方公尺
桃園市,肉種雞,106,0.000000000000,平方公尺
桃園市,肉種雞,105,0.000000000000,平方公尺
桃園市,肉種雞,104,0.000000000000,平方公尺
桃園市,蛋種雞,112,0.000000000000,平方公尺
桃園市,蛋種雞,111,0.000000000000,平方公尺
桃園市,蛋種雞,110,0.000000000000,平方公尺
桃園市,蛋種雞,109,0.000000000000,平方公尺
桃園市,蛋種雞,108,0.000000000000,平方公尺
桃園市,蛋種雞,107,0.000000000000,平方公尺
桃園市,蛋種雞,106,0.000000000000,平方公尺
桃園市,蛋種雞,105,0.000000000000,平方公尺
桃園市,蛋種雞,104,0.000000000000,平方公尺
桃園市,蛋鵪鶉,112,0.000000000000,平方公尺
桃園市,蛋鵪鶉,111,0.000000000000,平方公尺
桃園市,種鵪鶉,112,0.000000000000,平方公尺
桃園市,種鵪鶉,111,0.000000000000,平方公尺
桃園市,肉鵪鶉,112,0.000000000000,平方公尺
桃園市,肉鵪鶉,111,0.000000000000,平方公尺
桃園市,肉鵝,112,0.000000000000,平方公尺
桃園市,肉鵝,111,0.000000000000,平方公尺
桃園市,肉鵝,110,0.000000000000,平方公尺
桃園市,肉鵝,109,0.000000000000,平方公尺
桃園市,肉鵝,108,0.000000000000,平方公尺
桃園市,肉鵝,107,0.000000000000,平方公尺
桃園市,肉鵝,106,0.000000000000,平方公尺
桃園市,肉鵝,105,0.000000000000,平方公尺
桃園市,肉鵝,104,0.000000000000,平方公尺
桃園市,種鵝,112,0.000000000000,平方公尺
桃園市,種鵝,111,0.000000000000,平方公尺
桃園市,種鵝,110,0.000000000000,平方公尺
桃園市,種鵝,109,0.000000000000,平方公尺
桃園市,種鵝,108,0.000000000000,平方公尺
桃園市,種鵝,107,0.000000000000,平方公尺
桃園市,種鵝,106,0.000000000000,平方公尺
桃園市,種鵝,105,0.000000000000,平方公尺
桃園市,種鵝,104,0.000000000000,平方公尺
桃園市,鵝,104,0.000000000000,平方公尺
桃園市,北京鴨,112,0.000000000000,平方公尺
桃園市,北京鴨,111,0.000000000000,平方公尺
桃園市,北京鴨,110,0.000000000000,平方公尺
桃園市,北京鴨,109,0.000000000000,平方公尺
桃園市,北京鴨,108,0.000000000000,平方公尺
桃園市,北京鴨,107,0.000000000000,平方公尺
桃園市,北京鴨,106,0.000000000000,平方公尺
桃園市,北京鴨,105,0.000000000000,平方公尺
桃園市,北京鴨,104,0.000000000000,平方公尺
桃園市,番鴨,112,0.000000000000,平方公尺
桃園市,番鴨,111,0.000000000000,平方公尺
桃園市,番鴨,110,0.000000000000,平方公尺
桃園市,番鴨,109,0.000000000000,平方公尺
桃園市,番鴨,108,0.000000000000,平方公尺
桃園市,番鴨,107,0.000000000000,平方公尺
桃園市,番鴨,106,0.000000000000,平方公尺
桃園市,番鴨,105,0.000000000000,平方公尺
桃園市,番鴨,104,0.000000000000,平方公尺
桃園市,土番鴨,112,0.000000000000,平方公尺
桃園市,土番鴨,111,0.000000000000,平方公尺
桃園市,土番鴨,110,0.000000000000,平方公尺
桃園市,土番鴨,109,0.000000000000,平方公尺
桃園市,土番鴨,108,0.000000000000,平方公尺
桃園市,土番鴨,107,0.000000000000,平方公尺
桃園市,土番鴨,106,0.000000000000,平方公尺
桃園市,土番鴨,105,0.000000000000,平方公尺
桃園市,土番鴨,104,0.000000000000,平方公尺
桃園市,有色肉雞,112,0.000000000000,平方公尺
桃園市,有色肉雞,111,0.000000000000,平方公尺
桃園市,有色肉雞,110,0.000000000000,平方公尺
桃園市,有色肉雞,109,0.000000000000,平方公尺
桃園市,有色肉雞,108,0.000000000000,平方公尺
桃園市,有色肉雞,107,0.000000000000,平方公尺
桃園市,有色肉雞,106,0.000000000000,平方公尺
桃園市,有色肉雞,105,0.000000000000,平方公尺
桃園市,有色肉雞,104,0.000000000000,平方公尺
桃園市,閹雞,112,0.000000000000,平方公尺
桃園市,閹雞,111,0.000000000000,平方公尺
桃園市,閹雞,110,0.000000000000,平方公尺
桃園市,閹雞,109,0.000000000000,平方公尺
桃園市,閹雞,108,0.000000000000,平方公尺
桃園市,閹雞,107,0.000000000000,平方公尺
桃園市,閹雞,106,0.000000000000,平方公尺
桃園市,閹雞,105,0.000000000000,平方公尺
桃園市,閹雞,104,0.000000000000,平方公尺
桃園市,鬥雞,112,0.000000000000,平方公尺
桃園市,鬥雞,111,0.000000000000,平方公尺
桃園市,鬥雞,110,0.000000000000,平方公尺
桃園市,鬥雞,109,0.000000000000,平方公尺
桃園市,鬥雞,108,0.000000000000,平方公尺
桃園市,鬥雞,107,0.000000000000,平方公尺
桃園市,鬥雞,106,0.000000000000,平方公尺
桃園市,鬥雞,105,0.000000000000,平方公尺
桃園市,鬥雞,104,0.000000000000,平方公尺
桃園市,珍珠雞,112,0.000000000000,平方公尺
桃園市,珍珠雞,111,0.000000000000,平方公尺
桃園市,珍珠雞,110,0.000000000000,平方公尺
桃園市,珍珠雞,109,0.000000000000,平方公尺
桃園市,珍珠雞,108,0.000000000000,平方公尺
桃園市,珍珠雞,107,0.000000000000,平方公尺
桃園市,珍珠雞,106,0.000000000000,平方公尺
桃園市,珍珠雞,105,0.000000000000,平方公尺
桃園市,珍珠雞,104,0.000000000000,平方公尺
桃園市,烏骨雞,112,0.000000000000,平方公尺
桃園市,烏骨雞,111,0.000000000000,平方公尺
桃園市,烏骨雞,110,0.000000000000,平方公尺
桃園市,烏骨雞,109,0.000000000000,平方公尺
桃園市,烏骨雞,108,0.000000000000,平方公尺
桃園市,烏骨雞,107,0.000000000000,平方公尺
桃園市,烏骨雞,106,0.000000000000,平方公尺
桃園市,烏骨雞,105,0.000000000000,平方公尺
桃園市,烏骨雞,104,0.000000000000,平方公尺
桃園市,黑羽土雞,112,0.000000000000,平方公尺
桃園市,黑羽土雞,111,0.000000000000,平方公尺
桃園市,黑羽土雞,110,0.000000000000,平方公尺
桃園市,黑羽土雞,109,0.000000000000,平方公尺
桃園市,黑羽土雞,108,0.000000000000,平方公尺
桃園市,黑羽土雞,107,0.000000000000,平方公尺
桃園市,黑羽土雞,106,0.000000000000,平方公尺
桃園市,黑羽土雞,105,0.000000000000,平方公尺
桃園市,黑羽土雞,104,0.000000000000,平方公尺
桃園市,紅羽土雞,112,0.000000000000,平方公尺
桃園市,紅羽土雞,111,0.000000000000,平方公尺
桃園市,紅羽土雞,110,0.000000000000,平方公尺
桃園市,紅羽土雞,109,0.000000000000,平方公尺
桃園市,紅羽土雞,108,0.000000000000,平方公尺
桃園市,紅羽土雞,107,0.000000000000,平方公尺
桃園市,紅羽土雞,106,0.000000000000,平方公尺
桃園市,紅羽土雞,105,0.000000000000,平方公尺
桃園市,紅羽土雞,104,0.000000000000,平方公尺
桃園市,白肉雞,112,0.000000000000,平方公尺
桃園市,白肉雞,111,0.000000000000,平方公尺
桃園市,白肉雞,110,0.000000000000,平方公尺
桃園市,白肉雞,109,0.000000000000,平方公尺
桃園市,白肉雞,108,0.000000000000,平方公尺
桃園市,白肉雞,107,0.000000000000,平方公尺
桃園市,白肉雞,106,0.000000000000,平方公尺
桃園市,白肉雞,105,0.000000000000,平方公尺
桃園市,白肉雞,104,0.000000000000,平方公尺
桃園市,種鴨,107,0.000000000000,平方公尺
桃園市,種鴨,106,0.000000000000,平方公尺
桃園市,種鴨,105,0.000000000000,平方公尺
桃園市,種雞,112,100650.000000000000,平方公尺
桃園市,種雞,111,93650.000000000000,平方公尺
桃園市,種雞,110,93650.000000000000,平方公尺
桃園市,種雞,109,93650.000000000000,平方公尺
桃園市,種雞,108,93650.000000000000,平方公尺
桃園市,種雞,107,93650.000000000000,平方公尺
桃園市,種雞,106,93650.000000000000,平方公尺
桃園市,種雞,105,95150.000000000000,平方公尺
桃園市,種雞,104,93650.000000000000,平方公尺
桃園市,蛋鴨,112,1670.000000000000,平方公尺
桃園市,蛋鴨,111,8270.000000000000,平方公尺
桃園市,蛋鴨,110,2470.000000000000,平方公尺
桃園市,蛋鴨,109,1020.000000000000,平方公尺
桃園市,蛋鴨,108,1100.000000000000,平方公尺
桃園市,蛋鴨,107,3390.000000000000,平方公尺
桃園市,蛋鴨,106,3390.000000000000,平方公尺
桃園市,蛋鴨,105,3100.000000000000,平方公尺
桃園市,蛋鴨,104,3100.000000000000,平方公尺
桃園市,肉鴨,112,3640.000000000000,平方公尺
桃園市,肉鴨,111,5090.000000000000,平方公尺
桃園市,肉鴨,110,5180.000000000000,平方公尺
桃園市,肉鴨,109,3590.000000000000,平方公尺
桃園市,肉鴨,108,3490.000000000000,平方公尺
桃園市,肉鴨,107,3560.000000000000,平方公尺
桃園市,肉鴨,106,4400.000000000000,平方公尺
桃園市,肉鴨,105,3960.000000000000,平方公尺
桃園市,肉鴨,104,13033.000000000000,平方公尺
桃園市,蛋雞,112,157533.000000000000,平方公尺
桃園市,蛋雞,111,134368.000000000000,平方公尺
桃園市,蛋雞,110,115096.000000000000,平方公尺
桃園市,蛋雞,109,133333.000000000000,平方公尺
桃園市,蛋雞,108,127333.000000000000,平方公尺
桃園市,蛋雞,107,113035.000000000000,平方公尺
桃園市,蛋雞,106,115180.000000000000,平方公尺
桃園市,蛋雞,105,118110.000000000000,平方公尺
桃園市,蛋雞,104,115373.000000000000,平方公尺
桃園市,肉雞,112,475642.000000000000,平方公尺
桃園市,肉雞,111,477555.000000000000,平方公尺
桃園市,肉雞,110,498495.000000000000,平方公尺
桃園市,肉雞,109,517123.000000000000,平方公尺
桃園市,肉雞,108,502126.000000000000,平方公尺
桃園市,肉雞,107,511735.000000000000,平方公尺
桃園市,肉雞,106,509448.000000000000,平方公尺
桃園市,肉雞,105,513775.000000000000,平方公尺
桃園市,肉雞,104,540499.000000000000,平方公尺
桃園市,鵪鶉,112,100.000000000000,平方公尺
桃園市,鵪鶉,111,100.000000000000,平方公尺
桃園市,鵪鶉,110,100.000000000000,平方公尺
桃園市,鵪鶉,109,100.000000000000,平方公尺
桃園市,鵪鶉,108,100.000000000000,平方公尺
桃園市,鵪鶉,107,100.000000000000,平方公尺
桃園市,鵪鶉,106,100.000000000000,平方公尺
桃園市,鵪鶉,105,100.000000000000,平方公尺
桃園市,鵪鶉,104,200.000000000000,平方公尺
桃園市,鴕鳥,112,7919.000000000000,平方公尺
桃園市,鴕鳥,111,5100.000000000000,平方公尺
桃園市,鴕鳥,110,5100.000000000000,平方公尺
桃園市,鴕鳥,109,5530.000000000000,平方公尺
桃園市,鴕鳥,108,3430.000000000000,平方公尺
桃園市,鴕鳥,107,5530.000000000000,平方公尺
桃園市,鴕鳥,106,5530.000000000000,平方公尺
桃園市,鴕鳥,105,5530.000000000000,平方公尺
桃園市,鴕鳥,104,5530.000000000000,平方公尺
桃園市,火雞,112,410.000000000000,平方公尺
桃園市,火雞,111,30.000000000000,平方公尺
桃園市,火雞,110,10.000000000000,平方公尺
桃園市,火雞,109,50.000000000000,平方公尺
桃園市,火雞,108,240.000000000000,平方公尺
桃園市,火雞,107,240.000000000000,平方公尺
桃園市,火雞,106,240.000000000000,平方公尺
桃園市,火雞,105,10.000000000000,平方公尺
桃園市,火雞,104,0.000000000000,平方公尺
桃園市,鵝,112,50863.000000000000,平方公尺
桃園市,鵝,111,50163.000000000000,平方公尺
桃園市,鵝,110,52293.000000000000,平方公尺
